owner_org,รหัส Dataset ID,title,ช่วงเวลาข้อมูล time_horizon,ขอบข่ายข้อมูล domain,ชื่อประเภทข้อมูล Data_Entity,ภัยที่เกี่ยวข้อง Related Hazards,สาขา Sectors,มิติด้านเวลา Temporal Dimension,ช่วงเวลา Time Period,หน่วย Unit,ความละเอียดเชิงเวลา Temporal Resolution,geo_coverage,ความละเอียดเชิงพื้นที่ Spatial Resolution,data_format,accessible_condition,url,ข้อจำกัด Limitations / Gaps,หมายเหตุ Remarks,data_source,ประเภทแหล่งที่มา Source_Type,data_type,maintainer,maintainer_email,tag_string,notes,objective,update_frequency_unit,update_frequency_interval,data_category,license_id,created_date,last_updated_date,data_support,data_collect,data_language,high_value_dataset,reference_data,endorsement_status,validation_flag,limitations_statement
GISTDA,GISTDA_3_1,ขอบเขตน้ำท่วมจากภาพถ่ายดาวเทียม,Forward-looking,Risk and Impact Assessment (DOM_021),SATELLITE_OBSERVATION,Flood (อุทกภัย),,Cross-cutting (หลายสาขา),2022-2025,ตร.กม.,Event-based,National,Sub-district,Shapefile,Open,https://disaster.gistda.or.th/services/download,การเข้าถึงมีหลายขั้นตอน,ข้อมูลขอบเขตพื้นที่ที่เกิดน้ำท่วมจากเหตุการณ์จริงหรือจากการประกาศอย่างเป็นทางการ,Website Disaster Platform ระบบสนับสนุนการตัดสินใจเพื่อบริหารจัดการภัยพิบัติ,Website,Historical,GISTDA,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,การเข้าถึงมีหลายขั้นตอน
GISTDA,GISTDA_3_2,ข้อมูลจุดความร้อน,Forward-looking,Risk and Impact Assessment (DOM_021),SATELLITE_OBSERVATION,Flood (อุทกภัย),,Cross-cutting (หลายสาขา),2022-2026,จุด,Event-based,National,Sub-district,Shapefile,Open,https://disaster.gistda.or.th/services/download,การเข้าถึงมีหลายขั้นตอน,,Website Disaster Platform ระบบสนับสนุนการตัดสินใจเพื่อบริหารจัดการภัยพิบัติ,Website,Historical,GISTDA,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,การเข้าถึงมีหลายขั้นตอน
GISTDA,GISTDA_3_3,ความชื้นในดิน (Soil Moisture Active Passive : SMAP),Forward-looking,Risk and Impact Assessment (DOM_021),SATELLITE_OBSERVATION,Drought (ภัยแล้ง),,Cross-cutting (หลายสาขา),2023-2026,-,Weekly,National,Tambon,Image; CSV,Open,https://disaster.gistda.or.th/services/download,การเข้าถึงมีหลายขั้นตอน,,Website Disaster Platform ระบบสนับสนุนการตัดสินใจเพื่อบริหารจัดการภัยพิบัติ,Website,Historical,GISTDA,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,การเข้าถึงมีหลายขั้นตอน
GISTDA,GISTDA_4_1,ภาพถ่ายดาวเทียม,Forward-looking,Risk and Impact Assessment (DOM_021),SATELLITE_OBSERVATION,Multi-hazard,,Cross-cutting (หลายสาขา),2017-2025,-,Daily; Monthly,National,2 m (Grid),NetCDF,Open,https://datacube.gistda.or.th/,-,-,Website GISTDA DATA CUBE,Website,Historical,GISTDA,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,-
GISTDA,GISTDA_5_1,พื้นที่น้ำท่วมซ้ำซาก,Forward-looking,Risk and Impact Assessment (DOM_021),HAZARD_MAP,Flood (อุทกภัย),,Agriculture — เกษตร; Human Settlement — ตั้งถิ่นฐาน; Tourism — ท่องเที่ยว; Water — น้ำ,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,ตร.กม.,Annual,National,Province,CSV,Restricted,-,-,,Report รายงานฉบับสมบูรณ์โครงการปรับปรุงระบบฐานข้อมูลความเสี่ยงเชิงพื้นที่จากการเปลี่ยนแปลงสภาพภูมิอากาศ,Report,Historical; Projected,GISTDA,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,-
TMD,TMD_1_1,ปริมาณฝนสะสม 1 ชั่วโมง (P1H),Forward-looking,Physical Climate (DOM_010),CLIMATE_DRIVER,น้ำท่วม (Flood),Cross-cutting (หลายสาขา),Forecast,3 days,mm,Hourly,National,3 km (Grid),PNG / Image,Open,https://hpc.tmd.go.th/imgda,เผยแพร่เป็นภาพเท่านั้น,"WRF model output, Domain 2",Website ส่วนพยากรณ์อากาศเชิงตัวเลข กองพยากรณ์อากาศ,Website,,TMD,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,เผยแพร่เป็นภาพเท่านั้น
TMD,TMD_1_2,ปริมาณฝนสะสม 24 ชั่วโมง (P24H),Forward-looking,Physical Climate (DOM_010),CLIMATE_DRIVER,Flood (น้ำท่วม); Landslide (ดินถล่ม),Cross-cutting (หลายสาขา),Forecast,3 days,mm,Daily,National,3 km (Grid),PNG / Image,Open,https://hpc.tmd.go.th/imgda,เผยแพร่เป็นภาพเท่านั้น,"WRF model output, Domain 2",Website ส่วนพยากรณ์อากาศเชิงตัวเลข กองพยากรณ์อากาศ,Website,,TMD,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,เผยแพร่เป็นภาพเท่านั้น
TMD,TMD_1_3,ความกดอากาศระดับน้ำทะเลปานกลาง (PRMSL),Forward-looking,Physical Climate (DOM_010),CLIMATE_DRIVER,Storm (พายุ),Cross-cutting (หลายสาขา),Forecast,3 days,hPa,Sub-daily,National,3 km (Grid),PNG / Image,Open,https://hpc.tmd.go.th/imgda,เผยแพร่เป็นภาพเท่านั้น,"WRF model output, Domain 2",Website ส่วนพยากรณ์อากาศเชิงตัวเลข กองพยากรณ์อากาศ,Website,,TMD,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,เผยแพร่เป็นภาพเท่านั้น
TMD,TMD_1_4,ความชื้นสัมพัทธ์ (RHUM),Forward-looking,Physical Climate (DOM_010),CLIMATE_DRIVER,Drought (ภัยแล้ง); Wildfire (ไฟป่า),Cross-cutting (หลายสาขา),Forecast,3 days,%,Sub-daily,National,3 km (Grid),PNG / Image,Open,https://hpc.tmd.go.th/imgda,เผยแพร่เป็นภาพเท่านั้น,"WRF model output, Domain 2",Website ส่วนพยากรณ์อากาศเชิงตัวเลข กองพยากรณ์อากาศ,Website,,TMD,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,เผยแพร่เป็นภาพเท่านั้น
TMD,TMD_1_5,อุณหภูมิผิวพื้น ที่ระดับ 2 เมตร (T2M),Forward-looking,Physical Climate (DOM_010),CLIMATE_DRIVER,Heat (คลื่นความร้อน); Drought (ภัยแล้ง),Cross-cutting (หลายสาขา),Forecast,3 days,°C,Sub-daily,National,3 km (Grid),PNG / Image,Open,https://hpc.tmd.go.th/imgda,เผยแพร่เป็นภาพเท่านั้น,"WRF model output, Domain 2; T at 2m AGL",Website ส่วนพยากรณ์อากาศเชิงตัวเลข กองพยากรณ์อากาศ,Website,,TMD,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,เผยแพร่เป็นภาพเท่านั้น
TMD,TMD_1_6,ลมระดับ 10 เมตร (W10M),Forward-looking,Physical Climate (DOM_010),CLIMATE_DRIVER,Storm (พายุ),Cross-cutting (หลายสาขา),Forecast,3 days,m/s,Sub-daily,National,3 km (Grid),PNG / Image,Open,https://hpc.tmd.go.th/imgda,เผยแพร่เป็นภาพเท่านั้น,"WRF model output, Domain 2; wind at 10m AGL",Website ส่วนพยากรณ์อากาศเชิงตัวเลข กองพยากรณ์อากาศ,Website,,TMD,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,เผยแพร่เป็นภาพเท่านั้น
TMD,TMD_5_1,ดัชนีความร้อน (Heat index) — WebGIS DCCE,Forward-looking,Physical Climate (DOM_010),CLIMATE_DRIVER,Heat (คลื่นความร้อน),Public Health (สาธารณสุข),Historical,Unknown,°C,Annual,National,-,Shapefile / Vector; CSV; API / Web Service,Restricted,https://data.tmd.go.th/dataset/index.php,อยู่ระหว่างขอข้อมูล - ยังไม่ได้รับ,"ข้อมูลดัชนีความร้อนที่คำนวณจากอุณหภูมิและความชื้นสัมพัทธ์ เพื่อสะท้อนระดับความร้อนที่กระทบต่อสุขภาพ | จากรายการขอข้อมูล WebGIS DCCE 19/01/2026 (1_Data_WebGIS_DCCE_20260119.xlsx → sheet: TMD, ลำดับที่ 1)",Website Open Data of TMD การให้บริการข้อมูลเปิดอุตุนิยมวิทยา,Website,,TMD,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,อยู่ระหว่างขอข้อมูล - ยังไม่ได้รับ
TMD,TMD_4_1,เส้นทางพายุ — WebGIS DCCE (พายุหมุนเขตร้อน),Forward-looking,Risk and Impact Assessment (DOM_021),HAZARDOUS_EVENT,Storm (พายุ),DRR (การจัดการภัยพิบัติ),Historical,Unknown,-,Annual,National,-,Shapefile / Vector; CSV; API / Web Service,Restricted,https://www.tmd.go.th/climate/climateStat/TropicalCyclone,อยู่ระหว่างขอข้อมูล - ยังไม่ได้รับ,"ข้อมูลเส้นทางพายุหมุนเขตร้อนที่เคลื่อนผ่านประเทศไทย | จากรายการขอข้อมูล WebGIS DCCE 19/01/2026 (1_Data_WebGIS_DCCE_20260119.xlsx → sheet: TMD, ลำดับที่ 2)",Website สถิติพายุหมุนเขตร้อน,Website,,TMD,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,อยู่ระหว่างขอข้อมูล - ยังไม่ได้รับ
TMD,TMD_2_1,ดัชนีความร้อน (Heat index) — คำนวณ,Forward-looking,Risk and Impact Assessment (DOM_021),METEOROLOGICAL_OBSERVATION,Heat (คลื่นความร้อน),Cross-cutting (หลายสาขา),Projected,2014-2019,-,-,National,Province,Image,Open,http://www.rnd.tmd.go.th/heatindexanalysis/,-,Heat index,Website Heat Index Analysis การวิเคราะห์ค่าดัชนีความร้อน,Website,,TMD,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,-
TMD,TMD_3_1,เส้นทางพายุ — ข้อมูลเหตุการณ์ภัย,Forward-looking,Risk and Impact Assessment (DOM_021),HAZARDOUS_EVENT,Storm (พายุ),Cross-cutting (หลายสาขา),Historical,-,-,-,ทั้งประเทศ,-,GIS (Shapefile / GeoJSON),-,https://www.tmd.go.th/storms,-,ข้อมูลเหตุการณ์ภัย,Website เส้นทางพายุ,Website,,TMD,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,-
TMD,TMD_6_1,TXx - อุณหภูมิสูงสุดของอุณหภูมิสูงสุดรายวัน (Max Tmax),Forward-looking,Physical Climate (DOM_010),CLIMATE_DRIVER,Heat (คลื่นความร้อน),Cross-cutting (หลายสาขา),Historical,-,°C,Annual,National,Unknown,Unknown,Restricted,-,เป็นข้อมูลภายในจากโครงการของ DCCE,ดัชนีอุณหภูมิสุดขั้ว (Intensity): Warmest daily maximum temperature - ใช้ในการประมาณ Heat Intensity Index,Report รายงานฉบับสมบูรณ์โครงการปรับปรุงระบบฐานข้อมูลความเสี่ยงเชิงพื้นที่จากการเปลี่ยนแปลงสภาพภูมิอากาศ,Report,,TMD,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,เป็นข้อมูลภายในจากโครงการของ DCCE
TMD,TMD_6_2,TNx - อุณหภูมิสูงสุดของอุณหภูมิต่ำสุดรายวัน (Max Tmin),Forward-looking,Physical Climate (DOM_010),CLIMATE_DRIVER,Heat (คลื่นความร้อน),Cross-cutting (หลายสาขา),Historical,-,°C,Annual,National,Unknown,Unknown,Restricted,-,เป็นข้อมูลภายในจากโครงการของ DCCE,ดัชนีอุณหภูมิสุดขั้ว (Intensity): Warmest daily minimum temperature - ใช้ในการประมาณ Heat Intensity Index,Report รายงานฉบับสมบูรณ์โครงการปรับปรุงระบบฐานข้อมูลความเสี่ยงเชิงพื้นที่จากการเปลี่ยนแปลงสภาพภูมิอากาศ,Report,,TMD,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,เป็นข้อมูลภายในจากโครงการของ DCCE
TMD,TMD_6_3,GSL - ความยาวของฤดูกาลเพาะปลูก (Growing Season Length),Forward-looking,Physical Climate (DOM_010),CLIMATE_DRIVER,Heat (คลื่นความร้อน),Agriculture (เกษตร),Historical,-,days,Annual,National,Unknown,Unknown,Restricted,-,เป็นข้อมูลภายในจากโครงการของ DCCE,ดัชนีอุณหภูมิสุดขั้ว (Duration): จำนวนวันต่อปีระหว่างวันแรกที่มี Tmean > 5°C ติดกัน 6 วัน ถึงวันแรกที่มี Tmean < 5°C ติดกัน 6 วัน - ใช้ในการประมาณ Heat Duration Index,Report รายงานฉบับสมบูรณ์โครงการปรับปรุงระบบฐานข้อมูลความเสี่ยงเชิงพื้นที่จากการเปลี่ยนแปลงสภาพภูมิอากาศ,Report,,TMD,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,เป็นข้อมูลภายในจากโครงการของ DCCE
TMD,TMD_6_4,WSDI - ดัชนีระยะเวลาคลื่นความร้อน (Warm Spell Duration Indicator),Forward-looking,Physical Climate (DOM_010),CLIMATE_DRIVER,Heat (คลื่นความร้อน),Cross-cutting (หลายสาขา),Historical,-,days,Annual,National,Unknown,Unknown,Restricted,-,เป็นข้อมูลภายในจากโครงการของ DCCE,ดัชนีอุณหภูมิสุดขั้ว (Duration): จำนวนวันต่อปีที่มี Tmax > เปอร์เซ็นไทล์ที่ 90 ติดต่อกันอย่างน้อย 6 วัน - ใช้ในการประมาณ Heat Duration Index,Report รายงานฉบับสมบูรณ์โครงการปรับปรุงระบบฐานข้อมูลความเสี่ยงเชิงพื้นที่จากการเปลี่ยนแปลงสภาพภูมิอากาศ,Report,,TMD,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,เป็นข้อมูลภายในจากโครงการของ DCCE
TMD,TMD_6_5,TX90p - วันที่อุณหภูมิอากาศสูงผิดปกติ (Warm Days),Forward-looking,Physical Climate (DOM_010),CLIMATE_DRIVER,Heat (คลื่นความร้อน),Cross-cutting (หลายสาขา),Historical,-,% of days,Annual,National,Unknown,Unknown,Restricted,-,เป็นข้อมูลภายในจากโครงการของ DCCE,ดัชนีอุณหภูมิสุดขั้ว (Frequency): สัดส่วนของวันที่มี Tmax > เปอร์เซ็นไทล์ที่ 90 - ใช้ในการประมาณ Heat Frequency Index,Report รายงานฉบับสมบูรณ์โครงการปรับปรุงระบบฐานข้อมูลความเสี่ยงเชิงพื้นที่จากการเปลี่ยนแปลงสภาพภูมิอากาศ,Report,,TMD,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,เป็นข้อมูลภายในจากโครงการของ DCCE
TMD,TMD_6_6,TN90p - คืนที่อุณหภูมิอากาศสูงผิดปกติ (Warm Nights),Forward-looking,Physical Climate (DOM_010),CLIMATE_DRIVER,Heat (คลื่นความร้อน),Cross-cutting (หลายสาขา),Historical,-,% of days,Annual,National,Unknown,Unknown,Restricted,-,เป็นข้อมูลภายในจากโครงการของ DCCE,ดัชนีอุณหภูมิสุดขั้ว (Frequency): สัดส่วนของวันที่มี Tmin > เปอร์เซ็นไทล์ที่ 90 - ใช้ในการประมาณ Heat Frequency Index,Report รายงานฉบับสมบูรณ์โครงการปรับปรุงระบบฐานข้อมูลความเสี่ยงเชิงพื้นที่จากการเปลี่ยนแปลงสภาพภูมิอากาศ,Report,,TMD,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,เป็นข้อมูลภายในจากโครงการของ DCCE
